Tweet	Tag	Score
Ni wo khty hn shukr hai jaan choti ab shyd prh bhi ly ga ye🙂🥺	Neutral	0.0
RT : Relax Guy's first day wese bhi koi nhi Ata 🌚	Neutral	0.0
Ayi hogi kisi ko hijar mai mout Hamein tou neend bhi nahi ati.	Neutral	0.0
And i dont knowee...second czn hai mujhy sirfuska name pata hai, ig London rehta hai to meiny shakal bhi nai dekhi wi🤡🤡🤡	Neutral	0.0
😂😂😂ap to train sy bhi zayda fast ho BTW thanks i don't know how to react on this ap yeah batao ho kaha sy	Neutral	0.0
Han bhae asim hania ka bhi scene hogaya, bahria ka bhi scene hogaya, sunita marshal ka naik scene bhi hogaya. What's next now? Zombies attacking gulshan and johar? Ya phir godzilla arrives in karachi with heavy snowfall?	Neutral	0.0
"When Talha Anjum said ""Kuch aesi bhi rahain mushkil thin Kuch bat ma gham ka tok bhi tha Kuch sheher k log bhi zalim thy Kuch muja marna ka shoq bhi tha"" I felt that badly💔🙂"	Neutral	0.0
Waqt ne hai kya hm pe kesa sitam Tum bhi bezaar ho barbaad hn hm 🖤🍁	Neutral	0.0
Give me this guys pls Twitter instagram kuch bhi dedo pls	Neutral	0.0
Tu kuch bhi tweet karta h aur itne saare likes aa jate h 🙂	Neutral	0.0
RT : Souncha tha bhout toot kar chahage tujhe, Chaha bhi hum ne toote bhi hum	Neutral	0.0
RT : Financial worries really eat you from inside istg your mental health fucks up so badly, Allah Kisi ka bhi rizq na roke	Neutral	0.0
Allah tumhy meri umar bhi laga dain.	Neutral	0.0
RT : Lame excuse .Pura saal school bhi open hote na jinho ne nhi Prhna Woh fail tab bhi hote .ab jao shabash…	Neutral	0.0
"RT : kiya tumhe bhi koi ""good night"" wish karta hai daily😗🤔😂"	Neutral	0.0
10-15 ladke pakad ke main bhi nach panjaban nach pe video banaunga jaise woh pakistan ke ladko ne banai hai	Neutral	0.0
wo bhi ban jayen ge koi baat nhi	Neutral	0.0
Chhoro.. I don’t care anymore, sab karke dekh liya kuch nahi hota.. Waise bhi chali jayungi	Neutral	0.0
watching peaky blinders phir bhi	Neutral	0.0
Hayeee bht maza arha hai yawrr bht maza arha hai #LQvMS	Neutral	0.0
Sure❤💝Wesy Eysy kaha to Pakistaniyon Ny Her tweet mein mention kr kr kr k Update deni hai😂😂😂😂	Neutral	0.0
Girls after 30 mins in relationship: Babu ainda ap cigarette nahi pio Gay or bike aista chalao Gay apkay andar jaan hai meri baby	Neutral	0.0
yess bas lag raha hai time guzaar raha hai. with Karachi he looked great	Neutral	0.0
"RT : Zindagi Kam “parwaz hai junoon"" zada lag rahe hai"	Neutral	0.0
Kya ho gya yaar kyu mood off hai 😕	Neutral	0.0
ALLAH ko boht pasand hai jb tum duniya sy nahi us sy Mangty ho.♥	Neutral	0.0
Bina Makeup ky Shadi Attend krny ka Confidence Hai kisi mai ?🙂♥️🙌🏻	Neutral	0.0
Kesi jaa rhee hai sb ki life???	Neutral	0.0
Dil se bura lgta hai bhai Pr professor why so serious ?	Neutral	0.0
RT : My abba explaining my doctor what exactly happened to me ‘iska engine chota hai jaldi garam ho jata hai’ 🤡🤡🤡	Neutral	0.0
Haha yaar wahan tabar nai hai banda sakoon say use karta🤧	Neutral	0.0
Han na duniyaaaaaaa ko pta lgna chahiye k kon hai ye azeem hasti 😂	Neutral	0.0
Maryam to wese hi off hai kisko tag krun 😔	Neutral	0.0
Chalain Allah pak ab unko khush rakhain Ameen Ameen 🌸🌸	Neutral	0.0
universities bun rehe hain new butt jobs koi nh create kr rhi govt or HEC hik saal ka contract deti ha pahly hr fresh PhD ko wo b ab nhe dy rehe #savePhDs	Neutral	0.0
But i think ab yaii he jis se pta chaly ga 1 dusry ka, friends, classfellows, roz mil to nai sktyyy na😔	Neutral	0.0
Han akhri rasta yehi bachta hai ab😂😂😂😂	Neutral	0.0
Astagfirullah Dp dekh ke mera tu traa hi nikal gya😭	Neutral	0.0
Mera kiyoun mood kharab kr rai ho😣😣	Neutral	0.0
RT : HAAAN YE ZIDDD HAI MERIII TUKHKO HI SOCHENGE AB HUM	Neutral	0.0
Ab mujhy yaqeen ho gya k aap ko Islam ka kuch bhi ilm nai jab aap basic rules ko hi follow nai kr rahi hain to aage kia krna he.	Neutral	0.0
Wo to ab bhe hy shehzaday 🌻❤️	Neutral	0.0
Main paida honay se ab tak shareef hun🥺 kisi se bbi poch lain🤧🥺😂	Neutral	0.0
Sitaaron k Jahan me milenge ab yara	Neutral	0.0
😂😂 bhayee main kia kron ab?😂😂	Neutral	0.0
Sab ko already pta hy...😂😂 Fake posting ka koi faida ni hamein asa ab b krna ho ga.😏	Neutral	0.0
Multanio khuda ky liye humay mauos na krna kal ana hai ab ny . #cancelExamsSaveStudent	Neutral	0.0
Is hadees ko hum per laazim he k mana jai or dusra ye k ye hadees itni hi he kuch add nai kia gya he ab maloom hua k aap logo kese hamare baare me is tarah ki baat kr k gumrah kia ja raha he. Kuch add nai kiya he	Neutral	0.0
ab jo phly waly Questions hain unka jawab dedy	Neutral	0.0
G Huda. Ab INSANO par to trust naho hota asani sa	Neutral	0.0
Ham sa 2018 mea srf ek jalti hui tee gis ki mar abi tak huma par rhi ha likn youth or students ab pechla bol ka new govt chti ha jo ek ka haq ki baat kra 🙂 #PMLN zindabad #27junelahoreprotest #cancelExamsSaveStudent #CancelExamsSaveLives #CancelAllExams	Neutral	0.0
Banjar Sa Ho Gya Hoon Mai, Mujh mein Ab Koi Khushi Nahi Ugti 🙂	Neutral	0.0
Afsoos ki baat he k aap ko kisi ne itna ziada gumrah kr dia k aap ko haqeeqat ka ilm hi nai he. Masla ye he k me ab itni lambi baat yaha per nai likh sakta live baat hoti to me aap ko clear kr deta k asal baat kia he	Neutral	0.0
☺️☺️❤️❤️ Btw aj nahi boli kuch 😂	Neutral	0.0
Okay you are so cute your shirt clr is so nice and the chain is also looking good the angle of ur pic is perfect your hairstyle is boom....ab kaafi hai?😂	Neutral	0.0
Btta b do koii ab 🤔🤔	Neutral	0.0
jhoti Pakistan tm logu ki hakomt ki wja sy gray list me gia or ab esi batyn zaib nh dti.. social media ki wja sy tum logu k jhot aik scnd me pkry jaty hain..koi shrm hoti h koi haya hti hy	Neutral	0.0
Yaiiii tha subah se yaiii bol ry mjy smj to ab aai 😭 Jaaa ri hu mein😔😔	Neutral	0.0
Nai me smj gaii uska mtlab tha jao jaan choro ab😭😭	Neutral	0.0
Hain hain.... M ny tu Pubg k liye rkha howa tha phr Tiktok k liye r ab del kr diya bcz ab zrurat nhi rahi...	Neutral	0.0
Ignorance is best policy b ab kaam nhi a rahi ab gayu🥺🥺	Neutral	0.0
Mjhy murshad mery Mil gy hain❤❤.Bs ab thory paisy a jain kahi sy😅😅	Neutral	0.0
ab ma tweetr pa wps aa e gya hon ap log lft e ni kra rhy	Neutral	0.0
Aj kal bhi isko koi serious leeta hai? Ya as a comedy dekhte hn isko meri tarah? Ab tu woh bhi nhn dil krta	Neutral	0.0
Anna. Yaar mene na ss itne lie the laikin . Mere se editing hi ni hori thi. Phr mene srf inhi 7to ki lgadi. Inshallah kisi se bnwaogi	Neutral	0.0
RT : Hazuur jou e Transfer k problem hyn ab tbah h rhyy ghrnn k gher ab kuch krnn es July mn	Neutral	0.0
DADI ily 2 bold de ba mat tu ne je ge na ab 🥺💔	Neutral	0.0
Mere liye to na mumkin hy ab	Neutral	0.0
Sir g kuch h log hyn jinkoo br br fyda mil rhaa hyy ... 35 hzar sy 40 hazard bsssss bqi ksii k ni ho rhaa .... Jinkyy pas pysaaa hta unhnn t phlyy b maslaa ni tha na ab hyyy	Neutral	0.0
Sir g plzzz 3 Saal syyy hum pryshan hyn eik femail k sthh 2 khandan juryy htyy hyn. Plzzz reham krnn ab . Es julyy mnn plzzz sir mehrbni frmaen.	Neutral	0.0
Haha 😂😂😂 Ab thek hai grr brr to ni hai	Neutral	0.0
Ab ye kis ny kaha khud ki apni bat ko manfi kar deta hai 🤭	Neutral	0.0
Chalain ab achi bachi banain or mujhy s/o dain 😁	Neutral	0.0
Mujhy ab besti feel hori he. Me ab reply nai krugi 🙂	Neutral	0.0
Han mjhe habiba jo mili ha🤦🏻‍♀ kia kr skty ab Allah ki mrzi isi main thi 😂	Neutral	0.0
Ab mera chuss level acha hy sir?😥	Neutral	0.0
Apne dil ki baat bata rhe h.. Ki u r interested in #Exception.. Bas Bind Formation bach rha ab to	Neutral	0.0
Dra sal Maar Es Liye prhti Thi k Meri Class ki larkiyan Kheti Thi Mam Ko k Teacher esy Mary Ye Ab Bigrh rha Hai.👀😂	Neutral	0.0
Moka acha he dono hisab pora kr lo😪, mere toot pe tu aye ni the yh clb🙂	Neutral	0.0
Follow back ka bol do then ab .. Jasy apka hukm🥺🥺	Neutral	0.0
Mere 996 marks thy pr ab 696 bhi nhi aa sakty	Neutral	0.0
mujhy kia hona....mujhy pehly sy pasand hy abry dino sy whatsapp pr kisi poerty group ko dhond raha tha ab ja k mila hy ..	Neutral	0.0
Allah ki Mohabbat k siwa har Mohabbat ko Zawal hai. Phir wo sab kuch dikha kar aadmi Sy kehta hai - ab bata tera Mere siwa Kaun hai? Shehr e Zaat	Neutral	0.0
ab naye cellphone par haath set honay main time lagay ga. 🥲	Neutral	0.0
aahh okk or ab ap ne theek h rhna h ♥️♥️	Neutral	0.0
Degree ka hieght sa kya talooq😅 9th class ka baad ab tak hifza itni hi hu😅	Neutral	0.0
Ab bhi karty Rehna chaiy na , Wo Log Daily Routine me Zulam Bardasht Kar rahy hen , hamee Kam az Kam Daily Awaaz raise Karni chaiy , At least hum itnaa to Kar sakty hen na	Neutral	0.0
Nai ab to nazar lag jo lagni thi😒	Neutral	0.0
Ab paper ky bad tou bnti ha scrolling 😂😌	Neutral	0.0
ab dobara ye mann marzi hum sy nahi hogi aap jesi khud garzi hum se nahi hogi	Neutral	0.0
Full book btai to hai Ab ar kya syllabus chahye👀	Neutral	0.0
Chlo ab kal k final ki tyari kro🥺💔	Neutral	0.0
Kitna hint diya hain ab toh maan jao na😂	Neutral	0.0
Ye to Hy phr ab Kya kare. Kl ugly logon ko kh du gi phr AP krna reply🌚♥️	Neutral	0.0
ALLAH PAK nay ab Dil ko sukoon day dia hai 😇	Neutral	0.0
Phases atte rehte naaa Jo log phle khte the streak bad mein bhejte Dekh phle Lete ,har waqt online rehte ho Ab kehte 2 weeks hogaye hmari streak Nahi kholi🥴	Neutral	0.0
Bhai jaan english seekhni chahie q k ap pori dunya se touch me rehte hen is trah lkn kisi pe roab jharrne k lie na boli jae	Neutral	0.0
Yr meri sis ko 20 sal se h ab to daily table lena prti h	Neutral	0.0
Oooo ab kiaa ho gaa	Neutral	0.0
Babe dekho ab mein apko kahan kahan mention krta hn	Neutral	0.0
ALLAH Pak ka Bra kram hai Ab btaen kesi hain?	Neutral	0.0
Very good meri batein ab ap ko psnd ane lagi 😂	Neutral	0.0
Ab agar reply na mila to na retweet krum ga aur na like	Neutral	0.0
Tum dono ki zindagi ab poeet main hi guzragi	Neutral	0.0
Bhai 2 sal sy Bilalwal bhutto betha raha daba kr .kitni baar shireen mazari bta chuki discuss e ni hony dy raha tha. Ab ja k pass huwa. Ab implement ho ga	Neutral	0.0
RT : 🤣😂Hamare Laye Is Elaan ki koi Importance nhi hai Hum Inshallah Exams Cancel karay gai…	Neutral	0.0
Ab to hans skta hn ya nhi?	Neutral	0.0
Mahobbt ho gai thi 2no ko Ik arsa ho gia Mera ye ishq tha do tarfa Ab 1 tarfa ho gia 💔	Neutral	0.0
bs ab wait hi krty rahen or is baat ko surprise hi rhny den😅😁🙊	Neutral	0.0
I don’t know how other siblings have meaningful whatsapp convos. I msg my sister like “ Hi” she replies ab kya masla hai tmhe main koi kam nahi kro gi😂🤷🏻‍♀️	Neutral	0.0
Ab Banda qasam kesy khaye 😟	Neutral	0.0
😂😂😂😂😂😂😂😂😂Astgfirrullah 1 bt btao agr ab b promotion hui kis base py hogi	Neutral	0.0
South Punjab main Mostly Subha hotay hain to kuch log sirf fruits bhi detay hain. Per ab log shaam main bhi karnay lagay hain ku k subha log kam aatay hain	Neutral	0.0
Hahahahaha.... W8ing for Deba's come back... Ab Deba ki bari ha 😂😂	Neutral	0.0
Bs karo ab yeh flirtabazzi wala Bavasseer kuch Aur start kar lo new😬😤😤	Neutral	0.0
Choerin jo b tha ab kia faida btaany ka ab to end hogiaaaa😂😭	Neutral	0.0
Ab mtlb tmhi pta b nh hoga Twitter space jaha sb speaker par bat krty 👍🏻💯	Neutral	0.0
Janab army ki wardi ka rawaj ab say nahi aya hazrat UMAR R. A kay dour sy hay	Neutral	0.0
Chalo Koi nahi Ab mujhy add na kerna Bhai😅	Neutral	0.0
Ab ap mazaq kar rehe ho mere sath	Neutral	0.0
Ab to mujhe kuch kahin me tujhe batyoun ga	Neutral	0.0
agar mujhy aik acha Gaming/Graphical PC or free Internet mil jaye me Apny Dreams pory kr skta hu & Apni Basti ki ghurbat ko mita skta hu q k mene kamoyabi ko kafi qareeb se dekha he but ab kuch nahi bacha😔😔😔.....sirf chand ropy kamany k😔	Neutral	0.0
same but 1.5 saal se haar hi raha hu....Computer tak kharab ho gaya na sell ho raha he na kuch....mazeed support bhi nahi ab family ki bs 2nd year k exams de k earning hi karni he....university ka dream bhi pora nahi ho skta😔	Neutral	0.0
Ab itna to ap jantai hi ho😊😊	Neutral	0.0
Milta hy ab😔♥️	Neutral	0.0
Oops 😬 ISS kaa elaj to Hakeem luqmaan k paas bhi nhii hona ab Kia kry😅	Neutral	0.0
Late ho gaya ab tak hire kar lia ho ga or thank u Hifza mujhe mention karny ke ley	Neutral	0.0
Kal deekh ke chupta tha Ab deekhta hain chup kar Vo dour tha bachpan ka Ye dour jawani hy🤪🤫✌️	Neutral	0.0
RT : Itna bikhri hon is baar k ab kbhi smait nW sako gy tum :)	Neutral	0.0
Yeh sab tumhara karam hai Aqa Ke baat ab tak bani huyi hai	Neutral	0.0
RT : Asaan ab kia krain siwaye tumhay yaad krnay k xD	Neutral	0.0
Oho Allah Pak khair kary ga ameen	Neutral	0.0
kiya...? ab sa to apsa puchna praga ga kun ka ap....🤣🤣	Neutral	0.0
Berlin bulaye ga na hamain to yhi tea set use krega😂	Neutral	0.0
Awam ka zaati paisa hy kisi k baap ki Jageer nahi. Jo jiska dil kry ga zabht kr ly gy	Neutral	0.0
RT : Is trend ko follow kr ly kuch parhy likhy logo ka faida ho jay ga #savePhDs	Neutral	0.0
Koi nai usky wala kise r lifeline k sath chala jaye ga 🤣🤣	Neutral	0.0
Result aye ga 3 se 5 seats	Neutral	0.0
Behna se nakhre toh keroon ga hi 🤭🤭🤭🤭🤭	Neutral	0.0
Agr hmain iss bat pe yakeen hai k Allah hmari duaen sunta hai to iss bat pe b yakeen hona chahiye k Allah unhn zror qabool kry ga.	Neutral	0.0
Aisay kaisay pehla student ho r wo fee na dy to start hi axha nai to khaak school chlay ga mera🙄😂	Neutral	0.0
idr follow kardo 🤭 Fb mil jaye ga	Neutral	0.0
Tu rayan sun ly ga kuch...phir tu aesi hifazat kry ga na k kia btaun	Neutral	0.0
Mujhe baad main bhi nhi ho ga😂	Neutral	0.0
RT : Basirpur m 29 june ko 11 bjy hatajag ho ga #27junelahoreprotest	Neutral	0.0
Alhamdullilah hame bhi parde ka khas khayal he or me bs itna kehna chahta tha k yaha per sab clear nai ho sakta he. Jaha tak clear hone ki baat he me ne neutral study ki he or dono ko suna he phir baat kr raha hu aap bhi aosa hi kijie phir sach pta chake ga	Neutral	0.0
Dil tera jado tutto ga fer pta challlu ga	Neutral	0.0
Han order krwa len gy 😂ghr se terha ho ka ae ga or koi hal ni hna phr phenky k ilawa kuch ni kr skain gy😂	Neutral	0.0
Courts main jna hunry liye bahut zzyda fidy mnd rah ga	Neutral	0.0
Ajye ga khi busy hoga	Neutral	0.0
Ar koi bi jurnalist govet ki ijazat ky bagair kissi American ambassador sy ni milly ga	Neutral	0.0
Pr ab koi kch ni kahy ga. Hmari dafa tou sb ki zuban chalti thi. ajeeb hypocrites	Neutral	0.0
Yehi to problem hai ab Ecat ke exams boards ke paper se pehle hain 5 july ko aur paper 12 july ko 😭😭😭 ham entry test kre ya paper entry test na kia tu achi university ma admission nahi mille ga 😢😢 #27junelahoreprotest #cancelExamSaveStudents	Neutral	0.0
Mam second installment of students of university can not be received till to date kia mily ge bhe ya wait and see ho ga	Neutral	0.0
parha kuch nhi yeahi likh kr aoun ga space kesy bnaty hain😅😅😅	Neutral	0.0
Chl address tcs krwa de usi tsc wale k hath property bhejwa do ga 😂	Neutral	0.0
Kia protests se corona nai phely ga waha per bara sops ka khayal rakhna he aap ne. Dont be so ignorant and do hard work bcz in future there will be problems for you if exams are cancelled.	Neutral	0.0
Is tarhan ka ehtijaj ho ga thora wait krein.... Ye old vid hy..🙌	Neutral	0.0
Bat to theik hai pr Allah Rehman hai Rehm kry ga	Neutral	0.0
It's a web not a tv show so tv pr nhi mile ga ok i'll see to it kisi na kisi web site se shayad mil jaye	Neutral	0.0
Le ppl: Breakup hurts Idr se Pak Affairs ka sylybs phenk k maru ga na pora khandan parhta reh jaye ga	Neutral	0.0
zindgi ak khawab hy to ankhein band hyn jab khawab khatm ho jaye ga to idher ankhein band odher khool jayen g	Neutral	0.0
New 1st year ko, naa thek se cheating krni ati hai, na thek se proxy lagani ati hai, na he class mai late aney k koi suthrey bahaney atey hain... sb sekhaney parey ga mtlb sb .... smh	Neutral	0.0
Good place but I am not available for your but ap invite kry to zaroor ao ga	Neutral	0.0
"Eda shookha pan🤣 Shadi k bad ""mujhy ghr jana hay"" wala status hu ga don't worry 🤗"	Neutral	0.0
ASSALAM O ALAIKUM respected sir g. Meri 8613 ki workshop reg gai h final semester ki autumn 2020 ki kindly help KR dain is ka kea solution ho ga ..please Bry e mehrbani guide KR dain.	Neutral	0.0
Paisa aa jayee toh me b Joy Baccarat Pure Parfum lon ga	Neutral	0.0
Tujhy mere pr yaqeen ni? Sara topic hi mera tha isne bs ye kaha tha k ye tweet kre ga bs	Neutral	0.0
mohtrma zra btayiye ga k shehbaz shareef aur nawaz sharef k hawaley se ap k kia khiyalat hain	Neutral	0.0
Phr yh document kahi maujood ho ga. Original ya iski copy maujood hogi ap k ps phr	Neutral	0.0
Someone is trying to report my account. Jisko Masla Hy bta do samne a k. Me Khud e delete krdoo ga. Yoo Chup k mehnat Q krtay ho Bhai	Neutral	0.0
Lock screen pr lga leta hn utth'tey he yh view dekh kr apko btaoun ga	Neutral	0.0
Ab qoute aye ga Still better than abdul wahan with a username malik hu yar who do nothing but a cheap photoshop 😂 stay tuned guys	Neutral	0.0
Aaj sir ne dobara tweet ki he k jald az jald upload ho jay ga result	Neutral	0.0
Aw ajye ga InshAllah tm krna start kro 💯😍♥️	Neutral	0.0
Kal ker doon ga Asal ma Allah Hafiz ka tweet ker diya hai mane bhai😅	Neutral	0.0
Jab udhar au ga tab 😏	Neutral	0.0
Sochna pary ga	Neutral	0.0
Yar papers ke ley kuch kha dey. Itne follower's qabar main lete jay ga	Neutral	0.0
Treat de do warna sabko scheme bta du ga 🤡	Neutral	0.0
Yr CA krna hy to prhna bi pry ga na	Neutral	0.0
Bs yr sochta hn is bar icap ka kia bny ga😂	Neutral	0.0
Kindly follow back dain otherwise un follow kr dia jaye ga jazak Allah	Neutral	0.0
Cheetay se supplimentary budget aaye ga	Neutral	0.0
pubg install kr li hai sikhh bhi jaun ga	Neutral	0.0
Hahahahaha mujy bara maza ata hai in Indians k Jocks sun kr 🤣😂 mujy lgta hai any Waly waqt mai #cartoon network khatam hi ho kr rah jay ga 😂	Neutral	0.0
"Jo classes days men ni parhta woh chuttion men bhi nahi parhta. ""Jo syllabus reh gea hy, chuttion men kar lon ga"" is the biggest scam."	Neutral	0.0
Bilkul jaisy ap kisi k le Kero gy waisa he ho ga	Neutral	0.0
Waise wo mujhy ignore ker raha hai Agr ignore kerna na choora toh wapis Maaz Ahmad simple rakh loon ga behna🥺	Neutral	0.0
Bhagna chor deya ha logon k pecha jisa ana ha akar rhy ga jisa jana ha rok nhi sakti tamasha ha daikh rhi hon Jo bhi hoga ab Khuda par chor rakha ha.......	Neutral	0.0
Abi tamatar jaida muh bna k bole ga main ne mana kiya tah na😂😂😂😂😂Allah	Neutral	0.0
Ab me in per amal kru ga by the way pen change kr k attemdance wala kaam me pehle se hi kr raha hu.😁	Neutral	0.0
Ye corona Eid k time ata hai lekin 10 din baad bilkul khatam 😎 waise be is Eid k baad waise be corona nai aye ga 😂	Neutral	0.0
Chlain main krti aap rt kr day ga sahi hai?	Neutral	0.0
Its ur choice na koi compulsion nai ha … andar ka newton tang kry ga to qasoor mbbs ka to nai na hua😂	Neutral	0.0
Friends k sath rahen. Na he alone hon ge aor na he yeh vicious cycle ho ga	Neutral	0.0
Chlain public survey krwain phr btaye ga mujhe😂	Neutral	0.0
Ab kon bhulay ga, ab to idar line lag jaiygi girls ki 😆😉	Neutral	0.0
masak wali photo lgaon ga me v ab 😉	Neutral	0.0
Itna naik mshwra.apka zindagi bhar maskhoor rho ga	Neutral	0.0
Simple wording ma explain kare ga	Neutral	0.0
Ab risk tu lena pare ga na😶👉👈	Neutral	0.0
Humara Lahore kb final jeetay ga bhai🥺🥺m ab ro dun gi	Neutral	0.0
Sab bhool jaye ga	Neutral	0.0
